year,State Code,state_name,Dist Name,Crop,area_1000_ha,production_1000_tons,yield_kg_per_ha
2017,6,MADHYA PRADESH,Vidisha,SESAMUM,0.04,0.02,500
2017,6,MADHYA PRADESH,Vidisha,SOYABEAN,277.48,375.99,1355.02
2017,6,MADHYA PRADESH,Vidisha,SUGARCANE,0.06,0.02,383.33
2017,6,MADHYA PRADESH,Vidisha,SUNFLOWER,0,0,0
2017,6,MADHYA PRADESH,Vidisha,WHEAT,263,1025.7,3900
2010,6,MADHYA PRADESH,Betul,COTTON,0.22,0.03,152.18
2010,6,MADHYA PRADESH,Betul,GROUNDNUT,5.5,8.1,1472.73
2010,6,MADHYA PRADESH,Betul,OILSEEDS,255.5,310,1213.31
2010,6,MADHYA PRADESH,Betul,RAPESEED AND MUSTARD,0.2,0.2,1000
2010,6,MADHYA PRADESH,Betul,RICE,43.7,60.8,1391.3
2010,6,MADHYA PRADESH,Betul,SAFFLOWER,0,0,0
2010,6,MADHYA PRADESH,Betul,SESAMUM,0.4,0.2,500
2010,6,MADHYA PRADESH,Betul,SOYABEAN,229,295.7,1291.27
2010,6,MADHYA PRADESH,Betul,SUGARCANE,4.1,14.6,3560.98
2010,6,MADHYA PRADESH,Betul,SUNFLOWER,0,0,0
2010,6,MADHYA PRADESH,Betul,WHEAT,116.1,137.3,1182.6
2011,6,MADHYA PRADESH,Betul,COTTON,0.22,0.05,249.04
2011,6,MADHYA PRADESH,Betul,GROUNDNUT,5.3,7.3,1377.36
2011,6,MADHYA PRADESH,Betul,OILSEEDS,230.9,263.5,1141.19
2011,6,MADHYA PRADESH,Betul,RAPESEED AND MUSTARD,0.3,0.3,1000
2011,6,MADHYA PRADESH,Betul,RICE,42.1,65.8,1562.95
2011,6,MADHYA PRADESH,Betul,SAFFLOWER,0,0,0
2011,6,MADHYA PRADESH,Betul,SESAMUM,0.2,0.1,500
2011,6,MADHYA PRADESH,Betul,SOYABEAN,205.3,251,1222.6
2011,6,MADHYA PRADESH,Betul,SUGARCANE,4.1,16.2,3951.22
2011,6,MADHYA PRADESH,Betul,SUNFLOWER,0,0,0
2011,6,MADHYA PRADESH,Betul,WHEAT,96.4,281,2914.94
2012,6,MADHYA PRADESH,Betul,COTTON,0.32,0.09,281.25
2012,6,MADHYA PRADESH,Betul,GROUNDNUT,5.34,7.44,1393.26
2012,6,MADHYA PRADESH,Betul,OILSEEDS,0,0,0
2012,6,MADHYA PRADESH,Betul,RAPESEED AND MUSTARD,0.46,0.6,1304.35
2012,6,MADHYA PRADESH,Betul,RICE,44.86,121.76,2714.22
2012,6,MADHYA PRADESH,Betul,SAFFLOWER,0,0,0
2012,6,MADHYA PRADESH,Betul,SESAMUM,0.69,0.56,811.59
2012,6,MADHYA PRADESH,Betul,SOYABEAN,236,436.69,1850.38
2012,6,MADHYA PRADESH,Betul,SUGARCANE,4.04,22.72,5623.76
2012,6,MADHYA PRADESH,Betul,SUNFLOWER,0,0,0
2012,6,MADHYA PRADESH,Betul,WHEAT,117.62,263.37,2239.16
2013,6,MADHYA PRADESH,Betul,COTTON,0.21,0.04,190.48
2013,6,MADHYA PRADESH,Betul,GROUNDNUT,5.05,8.66,1714.85
2013,6,MADHYA PRADESH,Betul,OILSEEDS,256.92,107.79,419.55
2013,6,MADHYA PRADESH,Betul,RAPESEED AND MUSTARD,0.41,0.43,1048.78
2013,6,MADHYA PRADESH,Betul,RICE,43.84,98.85,2254.79
2013,6,MADHYA PRADESH,Betul,SAFFLOWER,0,0,0
2013,6,MADHYA PRADESH,Betul,SESAMUM,0.48,0.22,458.33
2013,6,MADHYA PRADESH,Betul,SOYABEAN,241.85,152.3,629.73
2013,6,MADHYA PRADESH,Betul,SUGARCANE,4.86,29.71,6113.17
2013,6,MADHYA PRADESH,Betul,SUNFLOWER,0,0,0
2013,6,MADHYA PRADESH,Betul,WHEAT,122.8,232,1889.25
2014,6,MADHYA PRADESH,Betul,COTTON,5,0.9,180
2014,6,MADHYA PRADESH,Betul,GROUNDNUT,4,16,4000
2014,6,MADHYA PRADESH,Betul,OILSEEDS,229.81,402.17,1750.01
2014,6,MADHYA PRADESH,Betul,RAPESEED AND MUSTARD,0,0,0
2014,6,MADHYA PRADESH,Betul,RICE,47,105.33,2241.06
2014,6,MADHYA PRADESH,Betul,SAFFLOWER,0,0,0
2014,6,MADHYA PRADESH,Betul,SESAMUM,3,1,333.33
2014,6,MADHYA PRADESH,Betul,SOYABEAN,188,388,2063.83
2014,6,MADHYA PRADESH,Betul,SUGARCANE,8,23,2875
2014,6,MADHYA PRADESH,Betul,SUNFLOWER,0,0,0
2014,6,MADHYA PRADESH,Betul,WHEAT,178,439,2466.29
2015,6,MADHYA PRADESH,Betul,COTTON,0,0,0
2015,6,MADHYA PRADESH,Betul,GROUNDNUT,6,5,833.33
2015,6,MADHYA PRADESH,Betul,OILSEEDS,264.5,106.68,403.33
2015,6,MADHYA PRADESH,Betul,RAPESEED AND MUSTARD,1,1,1000
2015,6,MADHYA PRADESH,Betul,RICE,42,72,1714.29
2015,6,MADHYA PRADESH,Betul,SAFFLOWER,0,0,0
2015,6,MADHYA PRADESH,Betul,SESAMUM,1,0,0
2015,6,MADHYA PRADESH,Betul,SOYABEAN,254,125,492.13
2015,6,MADHYA PRADESH,Betul,SUGARCANE,5,24,4800
2015,6,MADHYA PRADESH,Betul,SUNFLOWER,0,0,0
2015,6,MADHYA PRADESH,Betul,WHEAT,158,391,2474.68
2016,6,MADHYA PRADESH,Betul,COTTON,0,0,0
2016,6,MADHYA PRADESH,Betul,GROUNDNUT,6,10,1666.67
2016,6,MADHYA PRADESH,Betul,OILSEEDS,0,0,0
2016,6,MADHYA PRADESH,Betul,RAPESEED AND MUSTARD,1,1,1000
2016,6,MADHYA PRADESH,Betul,RICE,55,97.33,1769.64
2016,6,MADHYA PRADESH,Betul,SAFFLOWER,1.86,1.02,548.39
2016,6,MADHYA PRADESH,Betul,SESAMUM,1,0.43,426
2016,6,MADHYA PRADESH,Betul,SOYABEAN,234,312,1333.33
2016,6,MADHYA PRADESH,Betul,SUGARCANE,12,33.8,2816.67
2016,6,MADHYA PRADESH,Betul,SUNFLOWER,0,0,0
2016,6,MADHYA PRADESH,Betul,WHEAT,128,339,2648.44
2017,6,MADHYA PRADESH,Betul,COTTON,0.3,0.08,276
2017,6,MADHYA PRADESH,Betul,GROUNDNUT,6.66,8.93,1340.84
2017,6,MADHYA PRADESH,Betul,OILSEEDS,0,0,0
2017,6,MADHYA PRADESH,Betul,RAPESEED AND MUSTARD,1.2,1.27,1058.33
2017,6,MADHYA PRADESH,Betul,RICE,45,79.11,1758
2017,6,MADHYA PRADESH,Betul,SAFFLOWER,0,0,0
2017,6,MADHYA PRADESH,Betul,SESAMUM,1,0.43,430
2017,6,MADHYA PRADESH,Betul,SOYABEAN,223,297.71,1335.02
2017,6,MADHYA PRADESH,Betul,SUGARCANE,11.29,7.16,634.1
2017,6,MADHYA PRADESH,Betul,SUNFLOWER,0,0,0
2017,6,MADHYA PRADESH,Betul,WHEAT,104.4,277.91,2661.97
2010,6,MADHYA PRADESH,Rajgarh,COTTON,0,0,0
2010,6,MADHYA PRADESH,Rajgarh,GROUNDNUT,1.1,1.3,1181.82
2010,6,MADHYA PRADESH,Rajgarh,OILSEEDS,304.5,319.9,1050.57
2010,6,MADHYA PRADESH,Rajgarh,RAPESEED AND MUSTARD,4,3.1,775
2010,6,MADHYA PRADESH,Rajgarh,RICE,0.5,0.4,800
2010,6,MADHYA PRADESH,Rajgarh,SAFFLOWER,0,0,0
2010,6,MADHYA PRADESH,Rajgarh,SESAMUM,1.4,1,714.29
2010,6,MADHYA PRADESH,Rajgarh,SOYABEAN,299,314.5,1051.84
2010,6,MADHYA PRADESH,Rajgarh,SUGARCANE,0,0.1,0
2010,6,MADHYA PRADESH,Rajgarh,SUNFLOWER,0,0,0
2010,6,MADHYA PRADESH,Rajgarh,WHEAT,94.1,140.4,1492.03
2011,6,MADHYA PRADESH,Rajgarh,COTTON,0,0,0
2011,6,MADHYA PRADESH,Rajgarh,GROUNDNUT,1.2,1.4,1166.67
2011,6,MADHYA PRADESH,Rajgarh,OILSEEDS,306.1,265.5,867.36
2011,6,MADHYA PRADESH,Rajgarh,RAPESEED AND MUSTARD,4,4.5,1125
2011,6,MADHYA PRADESH,Rajgarh,RICE,0.6,0.5,833.33
2011,6,MADHYA PRADESH,Rajgarh,SAFFLOWER,0,0,0
2011,6,MADHYA PRADESH,Rajgarh,SESAMUM,1.4,1.1,785.71
2011,6,MADHYA PRADESH,Rajgarh,SOYABEAN,299.5,258.5,863.11
2011,6,MADHYA PRADESH,Rajgarh,SUGARCANE,0,0.1,0
2011,6,MADHYA PRADESH,Rajgarh,SUNFLOWER,0,0,0
2011,6,MADHYA PRADESH,Rajgarh,WHEAT,127.4,282.2,2215.07
2012,6,MADHYA PRADESH,Rajgarh,COTTON,0,0,0
2012,6,MADHYA PRADESH,Rajgarh,GROUNDNUT,1.34,2.01,1500
2012,6,MADHYA PRADESH,Rajgarh,OILSEEDS,0,0,0
2012,6,MADHYA PRADESH,Rajgarh,RAPESEED AND MUSTARD,4.85,5.63,1160.82
2012,6,MADHYA PRADESH,Rajgarh,RICE,0.42,0.34,809.52
2012,6,MADHYA PRADESH,Rajgarh,SAFFLOWER,0,0,0
2012,6,MADHYA PRADESH,Rajgarh,SESAMUM,1.46,1.16,794.52
2012,6,MADHYA PRADESH,Rajgarh,SOYABEAN,326.22,400.6,1228.01
2012,6,MADHYA PRADESH,Rajgarh,SUGARCANE,0.01,0.05,5000
2012,6,MADHYA PRADESH,Rajgarh,SUNFLOWER,0,0,0
2012,6,MADHYA PRADESH,Rajgarh,WHEAT,165.11,462.59,2801.71
2013,6,MADHYA PRADESH,Rajgarh,COTTON,0,0,0
2013,6,MADHYA PRADESH,Rajgarh,GROUNDNUT,1.46,0.78,534.25
2013,6,MADHYA PRADESH,Rajgarh,OILSEEDS,368.1,124.6,338.49
2013,6,MADHYA PRADESH,Rajgarh,RAPESEED AND MUSTARD,8.35,6,718.56
2013,6,MADHYA PRADESH,Rajgarh,RICE,0.36,0.24,666.67
2013,6,MADHYA PRADESH,Rajgarh,SAFFLOWER,0,0,0
2013,6,MADHYA PRADESH,Rajgarh,SESAMUM,1.3,0.85,653.85
2013,6,MADHYA PRADESH,Rajgarh,SOYABEAN,342.42,197.58,577.01
2013,6,MADHYA PRADESH,Rajgarh,SUGARCANE,0,0.01,0
2013,6,MADHYA PRADESH,Rajgarh,SUNFLOWER,0,0,0
2013,6,MADHYA PRADESH,Rajgarh,WHEAT,194.1,450.66,2321.79
2014,6,MADHYA PRADESH,Rajgarh,COTTON,0,0,0
2014,6,MADHYA PRADESH,Rajgarh,GROUNDNUT,1.3,1.75,1346.15
2014,6,MADHYA PRADESH,Rajgarh,OILSEEDS,325.3,433.34,1332.12
2014,6,MADHYA PRADESH,Rajgarh,RAPESEED AND MUSTARD,2,2,1000
2014,6,MADHYA PRADESH,Rajgarh,RICE,1,0.67,670
2014,6,MADHYA PRADESH,Rajgarh,SAFFLOWER,0,0,0
2014,6,MADHYA PRADESH,Rajgarh,SESAMUM,7,4,571.43
2014,6,MADHYA PRADESH,Rajgarh,SOYABEAN,315,426,1352.38
2014,6,MADHYA PRADESH,Rajgarh,SUGARCANE,0,0,0
2014,6,MADHYA PRADESH,Rajgarh,SUNFLOWER,0,0,0
2014,6,MADHYA PRADESH,Rajgarh,WHEAT,161,509,3161.49
2015,6,MADHYA PRADESH,Rajgarh,COTTON,0,0,0
2015,6,MADHYA PRADESH,Rajgarh,GROUNDNUT,1,1,1000
2015,6,MADHYA PRADESH,Rajgarh,OILSEEDS,350.9,182.21,519.26
2015,6,MADHYA PRADESH,Rajgarh,RAPESEED AND MUSTARD,7,8,1142.86
2015,6,MADHYA PRADESH,Rajgarh,RICE,1,1.33,1330
2015,6,MADHYA PRADESH,Rajgarh,SAFFLOWER,0,0,0
2015,6,MADHYA PRADESH,Rajgarh,SESAMUM,4,2,500
2015,6,MADHYA PRADESH,Rajgarh,SOYABEAN,339,206,607.67
2015,6,MADHYA PRADESH,Rajgarh,SUGARCANE,0,0,0
2015,6,MADHYA PRADESH,Rajgarh,SUNFLOWER,0,0,0
2015,6,MADHYA PRADESH,Rajgarh,WHEAT,135,343,2540.74
2016,6,MADHYA PRADESH,Rajgarh,COTTON,0,0,0
2016,6,MADHYA PRADESH,Rajgarh,GROUNDNUT,0,0,0
2016,6,MADHYA PRADESH,Rajgarh,OILSEEDS,0,0,0
2016,6,MADHYA PRADESH,Rajgarh,RAPESEED AND MUSTARD,7,5,714.29
2016,6,MADHYA PRADESH,Rajgarh,RICE,1,2.66,2660
2016,6,MADHYA PRADESH,Rajgarh,SAFFLOWER,0,0,0
2016,6,MADHYA PRADESH,Rajgarh,SESAMUM,0,0,0
2016,6,MADHYA PRADESH,Rajgarh,SOYABEAN,314,368,1171.97
2016,6,MADHYA PRADESH,Rajgarh,SUGARCANE,0,0,0
2016,6,MADHYA PRADESH,Rajgarh,SUNFLOWER,0,0,0
2016,6,MADHYA PRADESH,Rajgarh,WHEAT,161,571,3546.58
2017,6,MADHYA PRADESH,Rajgarh,COTTON,0,0,0
2017,6,MADHYA PRADESH,Rajgarh,GROUNDNUT,2,1.88,940
2017,6,MADHYA PRADESH,Rajgarh,OILSEEDS,0,0,0
2017,6,MADHYA PRADESH,Rajgarh,RAPESEED AND MUSTARD,8.97,8.52,949.83
2017,6,MADHYA PRADESH,Rajgarh,RICE,1.15,0.75,648.7
2017,6,MADHYA PRADESH,Rajgarh,SAFFLOWER,0,0,0
2017,6,MADHYA PRADESH,Rajgarh,SESAMUM,5.1,3.06,600
2017,6,MADHYA PRADESH,Rajgarh,SOYABEAN,309.4,385.2,1244.99
2017,6,MADHYA PRADESH,Rajgarh,SUGARCANE,0,0,0
2017,6,MADHYA PRADESH,Rajgarh,SUNFLOWER,0,0,0
2017,6,MADHYA PRADESH,Rajgarh,WHEAT,152,529.72,3485
2010,6,MADHYA PRADESH,Shajapur,COTTON,0,0,0
2010,6,MADHYA PRADESH,Shajapur,GROUNDNUT,1.4,1.8,1285.71
2010,6,MADHYA PRADESH,Shajapur,OILSEEDS,357.7,452.4,1264.75
2010,6,MADHYA PRADESH,Shajapur,RAPESEED AND MUSTARD,7,7.2,1028.57
2010,6,MADHYA PRADESH,Shajapur,RICE,0.1,0.1,1000
2010,6,MADHYA PRADESH,Shajapur,SAFFLOWER,0,0,0
2010,6,MADHYA PRADESH,Shajapur,SESAMUM,0.6,0.4,666.67
2010,6,MADHYA PRADESH,Shajapur,SOYABEAN,348.6,443,1270.8
2010,6,MADHYA PRADESH,Shajapur,SUGARCANE,0.2,0.6,3000
2010,6,MADHYA PRADESH,Shajapur,SUNFLOWER,0,0,0
2010,6,MADHYA PRADESH,Shajapur,WHEAT,90.8,182.1,2005.51
2011,6,MADHYA PRADESH,Shajapur,COTTON,0,0,0
2011,6,MADHYA PRADESH,Shajapur,GROUNDNUT,1.5,1.9,1266.67
2011,6,MADHYA PRADESH,Shajapur,OILSEEDS,354.4,396,1117.38
2011,6,MADHYA PRADESH,Shajapur,RAPESEED AND MUSTARD,3.5,4.2,1200
2011,6,MADHYA PRADESH,Shajapur,RICE,0.1,0.1,1000
2011,6,MADHYA PRADESH,Shajapur,SAFFLOWER,0,0,0
2011,6,MADHYA PRADESH,Shajapur,SESAMUM,0.6,0.3,500
2011,6,MADHYA PRADESH,Shajapur,SOYABEAN,348.7,389.5,1117.01
2011,6,MADHYA PRADESH,Shajapur,SUGARCANE,0.2,0.5,2500
2011,6,MADHYA PRADESH,Shajapur,SUNFLOWER,0,0,0
2011,6,MADHYA PRADESH,Shajapur,WHEAT,99,297.7,3007.07
2012,6,MADHYA PRADESH,Shajapur,COTTON,0,0,0
2012,6,MADHYA PRADESH,Shajapur,GROUNDNUT,1.57,2.66,1694.27
2012,6,MADHYA PRADESH,Shajapur,OILSEEDS,0,0,0
2012,6,MADHYA PRADESH,Shajapur,RAPESEED AND MUSTARD,6.29,6.82,1084.26
2012,6,MADHYA PRADESH,Shajapur,RICE,0.07,0.04,571.43
2012,6,MADHYA PRADESH,Shajapur,SAFFLOWER,0,0,0
2012,6,MADHYA PRADESH,Shajapur,SESAMUM,0.71,0.42,591.55
2012,6,MADHYA PRADESH,Shajapur,SOYABEAN,371.1,498.02,1342.01
2012,6,MADHYA PRADESH,Shajapur,SUGARCANE,0.06,0.17,2833.33
2012,6,MADHYA PRADESH,Shajapur,SUNFLOWER,0,0,0
2012,6,MADHYA PRADESH,Shajapur,WHEAT,126.24,260.68,2064.96
2013,6,MADHYA PRADESH,Shajapur,COTTON,0,0,0
2013,6,MADHYA PRADESH,Shajapur,GROUNDNUT,1.66,1.74,1048.19
2013,6,MADHYA PRADESH,Shajapur,OILSEEDS,257.79,518.86,2012.72
2013,6,MADHYA PRADESH,Shajapur,RAPESEED AND MUSTARD,7.82,7.25,927.11
2013,6,MADHYA PRADESH,Shajapur,RICE,0.04,0.02,500
2013,6,MADHYA PRADESH,Shajapur,SAFFLOWER,0,0,0
2013,6,MADHYA PRADESH,Shajapur,SESAMUM,0.72,0.32,444.44
2013,6,MADHYA PRADESH,Shajapur,SOYABEAN,379.22,267.47,705.32
2013,6,MADHYA PRADESH,Shajapur,SUGARCANE,0.12,0.47,3916.67
2013,6,MADHYA PRADESH,Shajapur,SUNFLOWER,0,0,0
2013,6,MADHYA PRADESH,Shajapur,WHEAT,166.8,376.83,2259.17
2014,6,MADHYA PRADESH,Shajapur,COTTON,7,1.08,154.29
2014,6,MADHYA PRADESH,Shajapur,GROUNDNUT,2,2,1000
2014,6,MADHYA PRADESH,Shajapur,OILSEEDS,262.8,203.24,773.36
2014,6,MADHYA PRADESH,Shajapur,RAPESEED AND MUSTARD,6,5,833.33
2014,6,MADHYA PRADESH,Shajapur,RICE,0,0,0
2014,6,MADHYA PRADESH,Shajapur,SAFFLOWER,0,0,0
2014,6,MADHYA PRADESH,Shajapur,SESAMUM,5,1,200
2014,6,MADHYA PRADESH,Shajapur,SOYABEAN,250,195,780
2014,6,MADHYA PRADESH,Shajapur,SUGARCANE,0,0,0
2014,6,MADHYA PRADESH,Shajapur,SUNFLOWER,0,0,0
2014,6,MADHYA PRADESH,Shajapur,WHEAT,118,362,3067.8
2015,6,MADHYA PRADESH,Shajapur,COTTON,0,0,0
2015,6,MADHYA PRADESH,Shajapur,GROUNDNUT,2,2,1000
2015,6,MADHYA PRADESH,Shajapur,OILSEEDS,394.8,275.41,697.59
2015,6,MADHYA PRADESH,Shajapur,RAPESEED AND MUSTARD,11,9,818.18
2015,6,MADHYA PRADESH,Shajapur,RICE,0,0,0
2015,6,MADHYA PRADESH,Shajapur,SAFFLOWER,0,0,0
2015,6,MADHYA PRADESH,Shajapur,SESAMUM,1,1,1000
2015,6,MADHYA PRADESH,Shajapur,SOYABEAN,382,290,759.16
2015,6,MADHYA PRADESH,Shajapur,SUGARCANE,0,0,0
2015,6,MADHYA PRADESH,Shajapur,SUNFLOWER,0,0,0
2015,6,MADHYA PRADESH,Shajapur,WHEAT,171,552,3228.07
2016,6,MADHYA PRADESH,Shajapur,COTTON,0,0,0
2016,6,MADHYA PRADESH,Shajapur,GROUNDNUT,1,1,1000
2016,6,MADHYA PRADESH,Shajapur,OILSEEDS,0,0,0
2016,6,MADHYA PRADESH,Shajapur,RAPESEED AND MUSTARD,11,14,1272.73
2016,6,MADHYA PRADESH,Shajapur,RICE,0,0,0
2016,6,MADHYA PRADESH,Shajapur,SAFFLOWER,0,0,0
2016,6,MADHYA PRADESH,Shajapur,SESAMUM,1,0.5,500
2016,6,MADHYA PRADESH,Shajapur,SOYABEAN,381,540,1417.32
2016,6,MADHYA PRADESH,Shajapur,SUGARCANE,0,0,0
2016,6,MADHYA PRADESH,Shajapur,SUNFLOWER,0,0,0
2016,6,MADHYA PRADESH,Shajapur,WHEAT,186,636,3419.35
2017,6,MADHYA PRADESH,Shajapur,COTTON,0,0,0
2017,6,MADHYA PRADESH,Shajapur,GROUNDNUT,0.64,0.86,1343.75
2017,6,MADHYA PRADESH,Shajapur,OILSEEDS,0,0,0
2017,6,MADHYA PRADESH,Shajapur,RAPESEED AND MUSTARD,14.1,15.65,1109.93
2017,6,MADHYA PRADESH,Shajapur,RICE,0.05,0.04,800
2017,6,MADHYA PRADESH,Shajapur,SAFFLOWER,0,0,0
2017,6,MADHYA PRADESH,Shajapur,SESAMUM,1,0.64,640
2017,6,MADHYA PRADESH,Shajapur,SOYABEAN,349.99,389.69,1113.43
2017,6,MADHYA PRADESH,Shajapur,SUGARCANE,0,0,0
2017,6,MADHYA PRADESH,Shajapur,SUNFLOWER,0,0,0
2017,6,MADHYA PRADESH,Shajapur,WHEAT,125.8,471.6,3748.81
2010,6,MADHYA PRADESH,Hoshangabad,COTTON,0.21,0.06,268.29
2010,6,MADHYA PRADESH,Hoshangabad,GROUNDNUT,0.1,0.1,1000
2010,6,MADHYA PRADESH,Hoshangabad,OILSEEDS,388.7,636.4,1637.25
2010,6,MADHYA PRADESH,Hoshangabad,RAPESEED AND MUSTARD,0.1,0,0
2010,6,MADHYA PRADESH,Hoshangabad,RICE,24.1,55.6,2307.05
2010,6,MADHYA PRADESH,Hoshangabad,SAFFLOWER,0,0,0
2010,6,MADHYA PRADESH,Hoshangabad,SESAMUM,0.3,0.3,1000
2010,6,MADHYA PRADESH,Hoshangabad,SOYABEAN,388.2,636,1638.33
2010,6,MADHYA PRADESH,Hoshangabad,SUGARCANE,1.8,6.2,3444.44
2010,6,MADHYA PRADESH,Hoshangabad,SUNFLOWER,0,0,0
2010,6,MADHYA PRADESH,Hoshangabad,WHEAT,383.8,1414.7,3686.03
2011,6,MADHYA PRADESH,Hoshangabad,COTTON,0.16,0.05,332.56
2011,6,MADHYA PRADESH,Hoshangabad,GROUNDNUT,0.1,0.1,1000
2011,6,MADHYA PRADESH,Hoshangabad,OILSEEDS,389.9,376.1,964.61
2011,6,MADHYA PRADESH,Hoshangabad,RAPESEED AND MUSTARD,0.1,0.1,1000
2011,6,MADHYA PRADESH,Hoshangabad,RICE,26,52.3,2011.54
2011,6,MADHYA PRADESH,Hoshangabad,SAFFLOWER,0,0,0
2011,6,MADHYA PRADESH,Hoshangabad,SESAMUM,0.2,0.2,1000
2011,6,MADHYA PRADESH,Hoshangabad,SOYABEAN,389.5,375.7,964.57
2011,6,MADHYA PRADESH,Hoshangabad,SUGARCANE,3.4,8.7,2558.82
2011,6,MADHYA PRADESH,Hoshangabad,SUNFLOWER,0,0,0
2011,6,MADHYA PRADESH,Hoshangabad,WHEAT,392,1775.3,4528.83
2012,6,MADHYA PRADESH,Hoshangabad,COTTON,0.22,0.08,363.64
2012,6,MADHYA PRADESH,Hoshangabad,GROUNDNUT,0.06,0.09,1500
2012,6,MADHYA PRADESH,Hoshangabad,OILSEEDS,0,0,0
2012,6,MADHYA PRADESH,Hoshangabad,RAPESEED AND MUSTARD,0.07,0.09,1285.71
2012,6,MADHYA PRADESH,Hoshangabad,RICE,30.05,61.74,2054.58
2012,6,MADHYA PRADESH,Hoshangabad,SAFFLOWER,0,0,0
2012,6,MADHYA PRADESH,Hoshangabad,SESAMUM,0.41,0.29,707.32
2012,6,MADHYA PRADESH,Hoshangabad,SOYABEAN,402.49,408.78,1015.63
2012,6,MADHYA PRADESH,Hoshangabad,SUGARCANE,1.78,6.77,3803.37
2012,6,MADHYA PRADESH,Hoshangabad,SUNFLOWER,0,0,0
2012,6,MADHYA PRADESH,Hoshangabad,WHEAT,408.29,1596.19,3909.45
2013,6,MADHYA PRADESH,Hoshangabad,COTTON,0.1,0.03,300
2013,6,MADHYA PRADESH,Hoshangabad,GROUNDNUT,0.05,0.05,1000
2013,6,MADHYA PRADESH,Hoshangabad,OILSEEDS,380.67,93.11,244.6
2013,6,MADHYA PRADESH,Hoshangabad,RAPESEED AND MUSTARD,0.3,0.23,766.67
2013,6,MADHYA PRADESH,Hoshangabad,RICE,41.8,65.92,1577.03
2013,6,MADHYA PRADESH,Hoshangabad,SAFFLOWER,0,0,0
2013,6,MADHYA PRADESH,Hoshangabad,SESAMUM,0.09,0.03,333.33
2013,6,MADHYA PRADESH,Hoshangabad,SOYABEAN,390.65,258.46,661.62
2013,6,MADHYA PRADESH,Hoshangabad,SUGARCANE,1.38,4.64,3362.32
2013,6,MADHYA PRADESH,Hoshangabad,SUNFLOWER,0,0,0
2013,6,MADHYA PRADESH,Hoshangabad,WHEAT,408.58,1299.95,3181.63
2014,6,MADHYA PRADESH,Hoshangabad,COTTON,4,0.54,135
2014,6,MADHYA PRADESH,Hoshangabad,GROUNDNUT,0,0,0
2014,6,MADHYA PRADESH,Hoshangabad,OILSEEDS,365.62,549.64,1503.31
2014,6,MADHYA PRADESH,Hoshangabad,RAPESEED AND MUSTARD,0,0,0
2014,6,MADHYA PRADESH,Hoshangabad,RICE,103,190.67,1851.17
2014,6,MADHYA PRADESH,Hoshangabad,SAFFLOWER,0,0,0
2014,6,MADHYA PRADESH,Hoshangabad,SESAMUM,0,0,0
2014,6,MADHYA PRADESH,Hoshangabad,SOYABEAN,365,549,1504.11
2014,6,MADHYA PRADESH,Hoshangabad,SUGARCANE,5,21,4200
2014,6,MADHYA PRADESH,Hoshangabad,SUNFLOWER,0,0,0
2014,6,MADHYA PRADESH,Hoshangabad,WHEAT,395,1767,4473.42
2015,6,MADHYA PRADESH,Hoshangabad,COTTON,0,0,0
2015,6,MADHYA PRADESH,Hoshangabad,GROUNDNUT,0,0,0
2015,6,MADHYA PRADESH,Hoshangabad,OILSEEDS,259.96,107.87,414.95
2015,6,MADHYA PRADESH,Hoshangabad,RAPESEED AND MUSTARD,2,2,1000
2015,6,MADHYA PRADESH,Hoshangabad,RICE,111,316.67,2852.88
2015,6,MADHYA PRADESH,Hoshangabad,SAFFLOWER,0,0,0
2015,6,MADHYA PRADESH,Hoshangabad,SESAMUM,0,0,0
2015,6,MADHYA PRADESH,Hoshangabad,SOYABEAN,257,131,509.73
2015,6,MADHYA PRADESH,Hoshangabad,SUGARCANE,7,30,4285.71
2015,6,MADHYA PRADESH,Hoshangabad,SUNFLOWER,0,0,0
2015,6,MADHYA PRADESH,Hoshangabad,WHEAT,432,1766,4087.96
2016,6,MADHYA PRADESH,Hoshangabad,COTTON,0,0,0
2016,6,MADHYA PRADESH,Hoshangabad,GROUNDNUT,0,0,0
2016,6,MADHYA PRADESH,Hoshangabad,OILSEEDS,0,0,0
2016,6,MADHYA PRADESH,Hoshangabad,RAPESEED AND MUSTARD,1,1,1000
2016,6,MADHYA PRADESH,Hoshangabad,RICE,122,280.66,2300.49
2016,6,MADHYA PRADESH,Hoshangabad,SAFFLOWER,2.16,1.35,626.39
2016,6,MADHYA PRADESH,Hoshangabad,SESAMUM,1,0.85,850
2016,6,MADHYA PRADESH,Hoshangabad,SOYABEAN,233,321,1377.68
2016,6,MADHYA PRADESH,Hoshangabad,SUGARCANE,9,17.4,1933.33
2016,6,MADHYA PRADESH,Hoshangabad,SUNFLOWER,0.15,0.15,1000
2016,6,MADHYA PRADESH,Hoshangabad,WHEAT,401,1777,4431.42
2017,6,MADHYA PRADESH,Hoshangabad,COTTON,0.05,0.01,288
2017,6,MADHYA PRADESH,Hoshangabad,GROUNDNUT,0.03,0.06,2000
2017,6,MADHYA PRADESH,Hoshangabad,OILSEEDS,0,0,0
2017,6,MADHYA PRADESH,Hoshangabad,RAPESEED AND MUSTARD,6.27,5.26,838.92
2017,6,MADHYA PRADESH,Hoshangabad,RICE,136.8,312.65,2285.45
2017,6,MADHYA PRADESH,Hoshangabad,SAFFLOWER,0,0,0
